,Gene,Ependymoma,Glioblastoma,Medulloblastoma,Pilocytic Astrocytoma
17821,208400_at,0.0,0.0,0.0,0.0
17822,208401_s_at,0.0,-2.459555476204068,0.0,-2.7157166647936997
17823,208402_at,0.0,0.0,0.0,0.0
17824,208403_x_at,0.0,-3.3776697184288618,0.0,-2.505557911424508
17825,208404_x_at,-3.222337631028124,-2.2474394388251233,0.0,-2.913851811900559
17826,208405_s_at,6.740887521940706,4.3283432542826565,0.0,4.718005449575752
17827,208406_s_at,-2.3369948013786517,-2.6609654951427184,-2.199985370663082,0.0
17828,208407_s_at,7.91861284147317,3.7379273835614377,0.0,6.4197861938961545
17829,208408_at,0.0,0.0,0.0,0.0
17830,208409_at,0.0,0.0,0.0,0.0
17831,208410_x_at,0.0,0.0,0.0,0.0
17832,208411_x_at,-3.4499077404406417,-3.8570446602053745,-2.786324703291314,-4.786390769883693
17833,208412_s_at,0.0,-2.5053075367785747,-2.1680167204116305,-2.138061238554976
17834,208413_at,-3.678664928970962,-4.036556759531251,0.0,-3.6356670113689984
17835,208414_s_at,0.0,-3.0206554878386496,0.0,-2.315722832056024
17836,208415_x_at,0.0,0.0,0.0,0.0
17837,208416_s_at,-5.01659761048704,-4.6533927873728915,-4.287652938614626,-2.94383647809278
17838,208417_at,0.0,0.0,0.0,0.0
17839,208420_x_at,-3.302978715232177,0.0,0.0,0.0
17840,208421_at,0.0,0.0,0.0,0.0
17841,208422_at,0.0,2.3134415471791003,0.0,0.0
17842,208423_s_at,4.850616036210346,4.477466198798429,0.0,3.9713481142035296
17843,208424_s_at,0.0,0.0,2.4337339917737917,0.0
17844,208425_s_at,-3.0316555261785276,0.0,0.0,0.0
17845,208426_x_at,0.0,0.0,0.0,0.0
17846,208427_s_at,-6.093325829320201,-4.893886569437722,4.678541838600606,-6.121507281629427
17847,208428_at,0.0,-2.3119740417227024,-3.3613602553451076,0.0
17848,208429_x_at,0.0,0.0,0.0,0.0
17849,208430_s_at,0.0,-2.125761357351311,-5.848788137105646,0.0
17850,208431_s_at,0.0,0.0,0.0,0.0
17851,208432_s_at,-3.7096152589543023,-4.2177202893484065,-3.030869496903789,-5.438176476090954
17852,208433_s_at,-4.061541072121193,-3.3807577703341405,0.0,-3.1133538436870833
17853,208434_at,2.503816403951004,0.0,0.0,0.0
17854,208435_s_at,-2.256932509605636,-3.5010357839999857,-3.4287323437839388,-2.819928039849224
17855,208436_s_at,2.65002643274663,0.0,0.0,0.0
17856,208437_at,0.0,0.0,-2.287878481792738,0.0
17857,208438_s_at,0.0,2.1254188409667876,-3.0524700910861857,0.0
17858,208439_s_at,0.0,0.0,0.0,0.0
17859,208440_at,0.0,0.0,0.0,0.0
17860,208441_at,0.0,0.0,0.0,0.0
17861,208442_s_at,5.844663855258836,4.010149341099384,7.04574317248365,4.148432743200862
17862,208443_x_at,-2.393076129138154,2.497342287967718,2.6863060732144044,0.0
17863,208445_s_at,0.0,2.2991501903551095,5.109407068375321,0.0
17864,208446_s_at,0.0,-2.1880107926476406,0.0,0.0
17865,208447_s_at,3.078623712644393,0.0,2.960640772386007,0.0
17866,208448_x_at,2.8743151124193664,2.7395075268928037,2.732872777454487,0.0
17867,208449_s_at,-2.772942691368165,-3.3595255811155846,0.0,-2.8582514688366585
17868,208450_at,-3.683159997552878,-3.678368107768713,-2.634545652314108,-3.5253740353662706
17869,208451_s_at,6.3167558248923115,0.0,-2.2173545482281503,9.013534960568377
17870,208452_x_at,0.0,0.0,0.0,0.0
17871,208453_s_at,4.546843491786968,2.4177288534115244,3.5458522341353533,2.8627330478429016
17872,208454_s_at,11.126163453730848,2.2424444841875406,0.0,8.075731423805264
17873,208455_at,-2.7103452288871672,-3.197250182369179,-2.3138702900792936,-3.3330827760346877
17874,208456_s_at,4.692845539221994,0.0,2.043216435072583,0.0
17875,208457_at,-4.862730895922296,-6.006169707061253,-4.372904981254833,-6.579803324688038
17876,208458_at,-2.367666636051041,-2.496958997037506,-2.495838690943403,0.0
17877,208459_s_at,0.0,0.0,2.4249179805812675,0.0
17878,208460_at,6.506601345481218,5.450165270382483,8.285855672619675,0.0
17879,208461_at,0.0,0.0,0.0,0.0
17880,208462_s_at,2.264987677763237,0.0,0.0,0.0
17881,208463_at,-6.741807011301633,-5.84382573452358,-6.254449609059731,-5.618184419126263
17882,208464_at,3.3640430652707867,0.0,0.0,4.903574772135082
17883,208465_at,-5.423443490909925,-4.1914142336724245,0.0,-4.255852685781039
17884,208466_at,0.0,0.0,0.0,0.0
17885,208467_at,3.616921325420701,2.3572868271324303,4.66907148364393,4.831562160525458
17886,208468_at,0.0,0.0,0.0,0.0
17887,208469_s_at,0.0,0.0,0.0,0.0
17888,208470_s_at,0.0,0.0,-5.4660641349568895,0.0
17889,208471_at,-2.040721519959229,-3.9437948345703018,-8.29861505139635,0.0
17890,208472_at,0.0,0.0,0.0,0.0
17891,208473_s_at,0.0,0.0,0.0,0.0
17892,208474_at,-3.01821610387446,-2.9145377163247597,0.0,-3.3664340197063005
17893,208475_at,0.0,0.0,0.0,0.0
17894,208476_s_at,0.0,-3.2999623100254767,0.0,0.0
17895,208477_at,-8.056678337788156,-6.295145140722104,-5.635428784786637,-5.165514484856458
17896,208478_s_at,0.0,0.0,0.0,0.0
17897,208479_at,-5.9608924438084765,-4.546074717058973,0.0,-3.7916668963382714
17898,208480_s_at,0.0,0.0,0.0,0.0
17899,208481_at,0.0,0.0,0.0,0.0
17900,208482_at,0.0,0.0,0.0,0.0
17901,208483_x_at,-3.2160635479171176,-3.5850278174168917,0.0,-3.222141471118375
17902,208484_at,-2.1650935837122387,0.0,0.0,0.0
17903,208485_x_at,3.4257813259652266,2.438921853644066,3.02705671762783,3.457801962526944
17904,208486_at,0.0,0.0,0.0,0.0
17905,208487_at,0.0,-2.768693477248742,-2.639175857015223,-2.0709892572905892
17906,208488_s_at,0.0,0.0,0.0,0.0
17907,208489_at,-3.3087503810589185,-4.352787527512241,-3.9939999914120223,-3.239411173310027
17908,208490_x_at,0.0,2.4115372902137397,0.0,-4.276004778805011
17909,208491_s_at,2.6960012848997614,0.0,0.0,0.0
17910,208492_at,0.0,-2.2586073723145614,2.178237674486535,0.0
17911,208493_at,0.0,0.0,0.0,0.0
17912,208494_at,-3.4681252453449134,-3.0548324599713115,0.0,-2.5062870698806243
17913,208495_at,0.0,0.0,0.0,0.0
17914,208496_x_at,0.0,0.0,4.066051855697102,0.0
17915,208497_x_at,-2.6812842839185493,-3.383831406455564,4.022666125948566,-3.705319970998587
17916,208498_s_at,-2.3441384272548755,-2.3628186487515968,0.0,0.0
17917,208499_s_at,2.7001965926347116,0.0,0.0,0.0
17918,208500_x_at,0.0,0.0,0.0,0.0
17919,208501_at,0.0,0.0,0.0,0.0
17920,208502_s_at,0.0,2.247753477532541,0.0,0.0
17921,208503_s_at,3.887373000976714,3.490342500903442,2.8600486946050485,2.6837172950586248
17922,208504_x_at,0.0,3.4125950841065227,5.989543100908024,3.297466140629828
17923,208505_s_at,-3.738762547250011,-4.323594184113688,-2.58615555284433,-3.2950305222171927
17924,208506_at,3.1955541736734756,3.5545933518395154,6.316022528364087,2.191366122848081
17925,208507_at,0.0,0.0,0.0,0.0
17926,208508_s_at,0.0,0.0,0.0,0.0
17927,208509_s_at,2.8869891628692277,3.99097681548574,4.104205959813373,3.369238322474345
17928,208510_s_at,4.864740107848392,0.0,-2.4649538973640532,-3.184481657592948
17929,208511_at,0.0,5.596156386548467,5.150688431545022,2.6022787710336996
17930,208512_s_at,0.0,0.0,3.783866885748977,-2.8242173195030222
17931,208513_at,0.0,0.0,-2.2851955272139963,-2.951452142417714
17932,208514_at,3.661010059743152,0.0,2.239473987002131,0.0
17933,208515_at,0.0,0.0,0.0,0.0
17934,208516_at,-3.190356900677625,-2.8941852303211832,-2.226082273313498,-2.303983928708053
17935,208517_x_at,3.5046846101004565,3.707311038411139,6.167924606985672,2.4681714689229977
17936,208518_s_at,2.1431759510792556,0.0,0.0,0.0
17937,208519_x_at,0.0,0.0,0.0,0.0
17938,208520_at,0.0,2.046560948054092,0.0,0.0
17939,208521_at,0.0,0.0,0.0,0.0
17940,208522_s_at,0.0,0.0,0.0,0.0
17941,208523_x_at,2.2890160684306884,3.310288523901588,0.0,-2.1140776548159845
17942,208524_at,0.0,0.0,0.0,0.0
17943,208525_s_at,0.0,2.187846376910231,0.0,0.0
17944,208526_at,0.0,0.0,-2.5299689747094924,0.0
17945,208527_x_at,0.0,0.0,0.0,-2.89692478937416
17946,208528_x_at,-2.9731366080744617,-3.1176700521615173,-3.158503529735151,-2.9425111287464163
17947,208529_at,0.0,0.0,0.0,0.0
17948,208530_s_at,0.0,0.0,0.0,0.0
17949,208531_at,0.0,0.0,0.0,0.0
17950,208532_x_at,0.0,0.0,0.0,0.0
17951,208533_at,0.0,0.0,0.0,-2.284336094208594
17952,208534_s_at,0.0,0.0,0.0,0.0
17953,208535_x_at,-3.5200697987052596,-2.693670081135728,0.0,0.0
17954,208536_s_at,0.0,0.0,2.49899100435542,0.0
17955,208537_at,-2.692905122676148,0.0,0.0,0.0
17956,208538_at,0.0,0.0,0.0,0.0
17957,208539_x_at,0.0,0.0,0.0,0.0
17958,208540_x_at,6.388639895826583,6.165448002423584,0.0,7.487565914393097
17959,208541_x_at,0.0,0.0,0.0,0.0
17960,208542_x_at,0.0,0.0,2.379396420690045,0.0
17961,208543_at,0.0,0.0,0.0,0.0
17962,208544_at,-3.12052759127365,-2.8645617302273325,-2.9581844189859767,-2.8379014535815745
17963,208545_x_at,-3.887463984795944,-3.9506877375260223,0.0,-3.572746566606982
17964,208546_x_at,0.0,3.527909488723759,3.0616586147583336,-2.468185028338758
17965,208547_at,0.0,0.0,0.0,-2.132414685286142
17966,208548_at,-3.502537751827271,-2.6762841529010344,-2.229591699645923,0.0
17967,208549_x_at,0.0,0.0,5.360061917269844,0.0
17968,208550_x_at,0.0,0.0,-2.2532781445202907,0.0
17969,208551_at,0.0,0.0,0.0,0.0
17970,208552_at,0.0,0.0,0.0,5.154636041885611
17971,208553_at,0.0,0.0,0.0,0.0
17972,208554_at,0.0,0.0,0.0,0.0
17973,208555_x_at,0.0,0.0,-2.3780115770249894,0.0
17974,208556_at,0.0,0.0,0.0,0.0
17975,208557_at,-2.25948057869779,0.0,0.0,0.0
17976,208558_at,0.0,0.0,0.0,0.0
17977,208559_at,-3.678307771420354,-3.5725414109013407,-2.480637821550244,-3.4195348734892335
17978,208560_at,0.0,0.0,0.0,0.0
17979,208561_at,6.57182963073733,0.0,0.0,0.0
17980,208562_s_at,5.139099612229557,0.0,0.0,-3.1121175965973142
17981,208563_x_at,0.0,0.0,0.0,0.0
17982,208564_at,0.0,0.0,0.0,0.0
17983,208565_at,0.0,0.0,0.0,3.5086213931180885
17984,208566_at,-4.916962988944668,-5.576343929958384,-2.5309193605541296,-5.052761699102387
17985,208567_s_at,-3.708125250716916,-7.51164996733247,-4.74200784589344,-7.919896402757867
17986,208568_at,0.0,0.0,0.0,0.0
17987,208569_at,0.0,0.0,0.0,0.0
17988,208570_at,0.0,0.0,0.0,0.0
17989,208571_at,0.0,0.0,-2.3351128766599327,0.0
17990,208572_at,0.0,0.0,0.0,0.0
17991,208573_s_at,0.0,0.0,0.0,0.0
17992,208574_at,-3.9344288936701184,-3.303816421040731,-3.064292790083834,-5.607420834143323
17993,208575_at,-3.1786582101665415,-2.4606545237363533,0.0,-2.431388844934356
17994,208576_s_at,0.0,0.0,2.934844024073673,-2.6119695990591136
17995,208577_at,0.0,0.0,0.0,0.0
17996,208578_at,0.0,0.0,0.0,0.0
17997,208579_x_at,0.0,2.6635112156392577,0.0,-2.183631549772613
17998,208580_x_at,7.326512728004165,6.885985101356145,7.936970937893141,4.881745930847749
17999,208581_x_at,0.0,0.0,-10.194576134515149,0.0
18000,208582_s_at,-2.6127124064303033,-3.2458724268985093,-2.4341241828483255,-3.1420447483409073
18001,208583_x_at,0.0,0.0,0.0,-2.909062676025253
18002,208584_at,-2.4210824384281384,-3.9999158149612657,-3.037291290898392,-3.426758295286021
18003,208585_at,0.0,0.0,0.0,0.0
18004,208586_s_at,0.0,0.0,0.0,-2.1791574620448864
18005,208587_s_at,0.0,0.0,0.0,0.0
18006,208588_at,2.717800957632002,2.8889054826170972,3.6778489315738256,3.971850166031095
18007,208589_at,2.7155048352663056,3.590180839541126,2.4160024512866505,2.4292270153885354
18008,208590_x_at,-3.716564577974815,-4.6145458086907265,-2.663404283283091,-3.458607199744809
18009,208591_s_at,2.0926439974239193,0.0,2.512665078811685,0.0
18010,208592_s_at,-2.1194462592765215,0.0,0.0,0.0
18011,208593_x_at,-4.554266665375871,-4.029440477314701,0.0,-3.353821819091919
18012,208594_x_at,0.0,3.720032189279458,0.0,2.9087573676293808
18013,208595_s_at,0.0,0.0,2.3305820349231494,0.0
18014,208596_s_at,0.0,0.0,0.0,0.0
18015,208597_at,3.1358808504731277,0.0,0.0,2.537167610979938
18016,208598_s_at,2.5530932830155573,0.0,4.013539903005442,2.071396631163857
18017,208599_at,0.0,2.489229962234209,3.743461896156135,0.0
18018,208600_s_at,2.397652439901772,0.0,0.0,0.0
18019,208601_s_at,0.0,0.0,0.0,0.0
18020,208602_x_at,0.0,0.0,0.0,0.0
18021,208603_s_at,-3.608929490449916,-5.5751727837081235,-2.1095256693402797,-3.6477652360016553
18022,208604_s_at,0.0,0.0,0.0,0.0
18023,208605_s_at,0.0,0.0,2.7488032408974097,0.0
18024,208606_s_at,-3.669941941621325,-3.725373347309095,0.0,0.0
18025,208607_s_at,2.294296816294623,0.0,0.0,-2.142453732631602
18026,208608_s_at,4.341882648710554,3.1920134867572783,0.0,0.0
18027,208609_s_at,0.0,0.0,-2.5818189678955865,0.0
18028,208610_s_at,0.0,0.0,0.0,0.0
18029,208611_s_at,0.0,-2.92520333730113,0.0,0.0
18030,208612_at,7.796562786852983,4.328400744337758,4.023020622309816,4.229117828441767
18031,208613_s_at,5.78958035715811,2.6028875694247304,0.0,2.785341909489087
18032,208614_s_at,3.0584029468069134,0.0,0.0,0.0
18033,208615_s_at,0.0,0.0,-2.661039318828626,0.0
18034,208616_s_at,0.0,2.3780227506440323,0.0,2.093109030398226
18035,208617_s_at,0.0,0.0,-2.091637330039109,0.0
18036,208619_at,7.848257031687297,3.4954291487849436,3.615274852471475,2.4705995007699615
18037,208620_at,5.438403359579474,5.385714688605193,6.525861373765989,5.010490981299334
18038,208621_s_at,6.491904660150953,0.0,3.1664410597163144,-2.264552631972272
18039,208622_s_at,6.838235540690004,0.0,4.693491260167164,0.0
18040,208623_s_at,5.422752530213748,0.0,2.610627426528318,-2.825046418360305
18041,208624_s_at,0.0,0.0,0.0,0.0
18042,208625_s_at,4.7705416767939886,3.4175621356849426,2.4045679607610286,0.0
18043,208626_s_at,3.400941468989852,4.022438199714119,4.454541393005441,4.478698738143255
18044,208627_s_at,8.16686771958633,8.061929330022023,12.732496156735166,5.749353001735746
18045,208628_s_at,7.206914637505756,8.656070435434088,11.90656521560789,6.973492032655692
18046,208629_s_at,4.495629515657667,0.0,2.174785589600764,0.0
18047,208630_at,0.0,0.0,0.0,0.0
18048,208631_s_at,7.1473400030176455,3.854087206236807,4.678963788786964,5.618213380174751
18049,208632_at,0.0,0.0,0.0,2.831865701659303
18050,208633_s_at,0.0,0.0,2.238244156636839,2.673037760666616
18051,208634_s_at,-2.8753721784133233,0.0,0.0,0.0
18052,208635_x_at,2.3520333207399498,2.5143183907990436,4.1435335689733765,0.0
18053,208636_at,2.5113161103886377,0.0,0.0,3.27469232378259
18054,208637_x_at,2.4900874836687215,0.0,0.0,3.4229999521953043
18055,208638_at,4.685508947342739,5.778613745957821,3.477629579714098,5.044340797595268
18056,208639_x_at,8.70303237434548,7.428632275848908,3.5172039488341884,7.8980381400875475
18057,208640_at,0.0,0.0,0.0,0.0
18058,208641_s_at,-4.096023191912098,0.0,-2.9723592640581367,0.0
18059,208642_s_at,9.233014349584444,10.002560957665732,13.615161114707664,7.006913826967926
18060,208643_s_at,0.0,0.0,7.699941895903977,0.0
18061,208644_at,0.0,3.755336740881044,4.6580687731258,-2.527815714356647
18062,208645_s_at,4.289373790792971,3.891322836673495,3.735114210405618,0.0
18063,208646_at,5.25578536392152,5.190765917961368,5.838609993292323,3.5327317481441347
18064,208647_at,0.0,0.0,0.0,0.0
18065,208648_at,0.0,2.632410154204892,2.721994063194714,0.0
18066,208649_s_at,3.400255285465898,0.0,2.1523205303177804,0.0
18067,208650_s_at,9.394208738445249,4.437544853340207,17.475136382627447,-4.741153594484256
18068,208651_x_at,7.418006925116809,3.783743525779899,14.442961692611412,-4.924404452295217
18069,208652_at,-5.605630481438623,-4.203811636804035,-2.5903036073400845,-3.5914499294469655
18070,208653_s_at,7.696189002474233,4.792006391783838,2.4148138241881636,3.61920511716214
18071,208654_s_at,4.0882480314018474,3.010430294308704,0.0,3.460585796452709
18072,208655_at,0.0,0.0,2.246317872600158,0.0
18073,208656_s_at,-6.016502036287337,-6.161508554792192,0.0,-6.863094657357349
18074,208657_s_at,3.119189768374056,4.469073736968221,2.982347217130076,0.0
18075,208658_at,8.863366811613261,7.029759449908953,3.660456917258235,3.5103610701877916
18076,208659_at,10.448814985226509,6.898437041760965,2.083626090978143,7.656668912040805
18077,208660_at,-3.3502870348633436,0.0,0.0,0.0
18078,208661_s_at,0.0,-2.330030347703137,0.0,-2.380055659184644
18079,208662_s_at,-2.2184731541450873,-2.4295043752238996,2.7156215054235866,-2.3464941156836243
18080,208663_s_at,0.0,0.0,0.0,-2.1782908638983507
18081,208664_s_at,0.0,0.0,2.070901976060544,0.0
18082,208666_s_at,2.0766785130874226,0.0,4.420134962348944,3.01951454884028
18083,208667_s_at,0.0,0.0,0.0,0.0
18084,208668_x_at,7.522651182984717,5.738357582501862,14.002503514803369,2.6159346587904735
18085,208669_s_at,0.0,0.0,0.0,0.0
18086,208670_s_at,0.0,0.0,0.0,0.0
18087,208671_at,0.0,-2.9469763956818107,0.0,0.0
18088,208672_s_at,3.0456609124906184,3.841091317948464,6.933808092262899,2.3179973200384554
18089,208673_s_at,0.0,0.0,4.145450632446485,0.0
18090,208674_x_at,5.76023864375849,6.5080082520787474,4.395296739135916,6.207672667145528
18091,208675_s_at,7.5294410287567874,7.154012062343533,6.549545481916024,7.083491038513425
18092,208676_s_at,0.0,0.0,0.0,0.0
18093,208677_s_at,3.3154410106761154,0.0,0.0,0.0
18094,208678_at,-14.427905111423,-8.10344811530475,-10.562560103839388,-8.489357389485594
18095,208679_s_at,0.0,0.0,0.0,0.0
18096,208680_at,3.0430039276241283,0.0,2.4435213989511126,0.0
18097,208682_s_at,8.572834454175412,3.239221391206466,6.956795180426638,4.024393717735884
18098,208683_at,7.471533920196477,6.233256720953806,3.870480430858916,9.005673487922508
18099,208684_at,4.220514097006899,4.744976339876284,4.769545694664096,3.9369672871734966
18100,208685_x_at,0.0,-3.0247385524517587,0.0,0.0
18101,208686_s_at,0.0,0.0,0.0,0.0
18102,208687_x_at,-2.971193617828832,-2.1781241190545932,0.0,-2.4736384114013568
18103,208688_x_at,5.258666268802646,6.5194645828904765,4.792033740409898,2.5849781974290784
18104,208689_s_at,12.29418235788018,11.758329607487251,8.419475790605262,8.391330055191325
18105,208690_s_at,6.128322040313848,4.010707727155519,0.0,3.097192523895797
18106,208691_at,0.0,0.0,0.0,-5.430571622649081
18107,208692_at,4.863225684972699,4.723542297566415,6.0727181206722864,2.915173973773027
18108,208693_s_at,-5.898277040604104,0.0,0.0,-4.221526802868119
18109,208694_at,3.709515149654497,5.3900437199226126,5.235227385383073,2.932274183623246
18110,208695_s_at,2.8487811761558652,5.384324238958607,5.254767823896451,2.526746728085493
18111,208696_at,0.0,4.974599854236876,5.809201740100567,0.0
18112,208697_s_at,0.0,0.0,3.146437483056043,0.0
18113,208698_s_at,6.1289977670981655,5.03199568260358,8.537819594263294,4.4537495738876265
18114,208699_x_at,2.810533504545734,2.10084276310537,0.0,0.0
18115,208700_s_at,0.0,0.0,0.0,0.0
18116,208701_at,2.795500037229588,0.0,0.0,0.0
18117,208702_x_at,0.0,0.0,0.0,2.0863358076089775
18118,208703_s_at,0.0,0.0,0.0,2.580620905032807
18119,208704_x_at,-3.299578671766798,0.0,-5.392714440609652,0.0
18120,208705_s_at,0.0,-3.97680507135649,-3.8519699789014186,-2.5187761713566905
18121,208706_s_at,0.0,0.0,0.0,0.0
18122,208707_at,-6.416029182274207,-7.866282672909433,-4.167717624562199,-7.864401475387416
18123,208708_x_at,0.0,-2.1566728540999236,0.0,-2.8163814005995644
18124,208709_s_at,0.0,0.0,0.0,-2.1249779853782895
18125,208710_s_at,0.0,0.0,0.0,0.0
18126,208711_s_at,9.216194708091562,5.908616243313573,0.0,9.35055323516143
18127,208712_at,10.98486236331,7.252077985946815,0.0,14.141479249848958
18128,208713_at,8.328386518179162,7.462985742474442,10.340704619275389,6.5465038322640305
18129,208714_at,-3.759260263205238,-2.9246724026046658,0.0,-3.456520356060316
18130,208715_at,10.201591339896218,8.26401595944686,3.9035665664621018,5.949934969000763
18131,208716_s_at,6.76649412507562,6.216309393068605,4.291278593475919,4.820820039527422
18132,208717_at,3.4736171491587697,3.5175498235353784,0.0,2.919800449109358
18133,208718_at,2.3963732004810994,0.0,3.952358654360184,0.0
18134,208719_s_at,0.0,0.0,3.5634024351766307,2.147432265958228
18135,208720_s_at,0.0,0.0,2.989207081916285,0.0
18136,208721_s_at,3.1923785353996728,0.0,3.543458663659547,0.0
18137,208722_s_at,0.0,0.0,3.467715666760343,0.0
18138,208723_at,-6.329937904412822,-6.09457613420538,-4.318000130597233,-5.170251108023518
18139,208724_s_at,0.0,0.0,0.0,0.0
18140,208725_at,0.0,0.0,2.55144434154548,-2.1693349035145584
18141,208726_s_at,0.0,2.634918337861458,0.0,0.0
18142,208727_s_at,4.881843710294297,4.072178639465749,5.97980158861347,2.8033986693558925
18143,208728_s_at,0.0,0.0,2.121598156926081,0.0
18144,208729_x_at,8.140748481732714,6.246235265889301,0.0,12.808594202159757
18145,208730_x_at,-2.3962642820970985,-3.225828573419362,-2.5500349929138855,-2.3862812382381784
18146,208731_at,-4.547549114773691,0.0,-3.0030179196680913,0.0
18147,208732_at,-4.980501959730749,-3.7961773377708834,-3.325819581562989,0.0
18148,208733_at,0.0,0.0,0.0,0.0
18149,208734_x_at,0.0,0.0,0.0,0.0
18150,208735_s_at,5.119376182473854,5.825530398891467,2.348705015333485,5.763895101920105
18151,208736_at,3.229918842962846,3.5149102298114014,2.5933679715854523,3.668550028682972
18152,208737_at,3.1676280899943854,2.993267865173576,4.980908965750255,0.0
18153,208738_x_at,0.0,2.214269650349021,3.479979358442907,0.0
18154,208739_x_at,0.0,0.0,6.007928818135848,0.0
18155,208740_at,0.0,-4.177412922545222,-4.070513194809282,0.0
18156,208741_at,0.0,-5.491658729722122,-7.145082415881089,0.0
18157,208742_s_at,2.3565815792660416,0.0,0.0,0.0
18158,208743_s_at,-6.274101795762029,-3.748304362167122,-4.92454521957324,-2.9290993993157564
18159,208744_x_at,0.0,-3.465133220315275,-3.2282218073156157,-4.519582129258589
18160,208745_at,-2.627707187814094,-4.234572156764448,-4.43724800466732,-2.217305914402749
18161,208746_x_at,0.0,0.0,2.840835120669053,0.0
18162,208747_s_at,5.123208791951717,3.276086172712588,0.0,8.922750794508634
18163,208748_s_at,0.0,0.0,0.0,0.0
18164,208749_x_at,-4.472657461312589,-2.67837666140508,-4.462525970236317,2.610356142738043
18165,208750_s_at,0.0,0.0,0.0,0.0
18166,208751_at,0.0,-2.1951090171380465,0.0,0.0
18167,208752_x_at,5.634884615642709,4.5216890489862065,6.281310749869955,4.111777713995341
18168,208753_s_at,0.0,0.0,0.0,0.0
18169,208754_s_at,0.0,0.0,2.137484211718532,2.450579988382932
18170,208755_x_at,5.028079088025513,4.646269892511925,9.13719006574606,2.591225848547253
18171,208756_at,6.844377669288477,7.48215886782056,6.808866415338026,0.0
18172,208757_at,7.204191385778245,5.517910876166849,0.0,6.108064161267795
18173,208758_at,0.0,5.0347366383941425,0.0,2.142346882071081
18174,208759_at,7.67207708568854,5.183402893549742,2.6231969460847435,6.45616523984063
18175,208760_at,0.0,-3.085040705723666,0.0,-2.7175694757314877
18176,208761_s_at,0.0,0.0,0.0,0.0
18177,208762_at,0.0,0.0,0.0,0.0
18178,208763_s_at,-4.617516344363973,-2.8714989930195847,-2.576757734167673,0.0
18179,208764_s_at,0.0,3.467269156302841,2.270409991340569,0.0
18180,208765_s_at,3.2081657335518763,3.3052784916169258,6.6427727342272425,0.0
18181,208766_s_at,2.724875412272371,3.8165665027032234,6.782593932216231,2.1312480289696065
18182,208767_s_at,7.305076809450085,6.365088691520318,2.789291590442417,5.783413859371671
18183,208768_x_at,5.420577739000927,4.11457158947569,8.130933626918686,0.0
18184,208769_at,2.4610148766579765,0.0,3.3590164917362824,0.0
18185,208770_s_at,6.7521456701793285,3.688041640007155,7.905086440362552,5.93427915887997
18186,208771_s_at,2.2657879600659188,0.0,2.7418989282699293,0.0
18187,208772_at,0.0,0.0,0.0,0.0
18188,208773_s_at,3.1117244446622134,0.0,2.856348001197731,2.1653057379460523
18189,208774_at,0.0,0.0,0.0,0.0
18190,208775_at,2.36074690947992,3.290584398981836,4.426482155983304,0.0
18191,208776_at,-8.161504378753614,-5.970116407873451,0.0,-5.999900944734027
18192,208777_s_at,0.0,0.0,4.458474426668282,0.0
18193,208778_s_at,0.0,0.0,6.970652028628857,-2.5206146616368637
18194,208779_x_at,8.68155418328204,6.27723114817704,0.0,9.213589332413768
18195,208780_x_at,-2.9253687141291107,0.0,-4.355705375620362,0.0
18196,208781_x_at,0.0,0.0,-3.052360297253106,0.0
18197,208782_at,10.473765968457023,3.785319834356157,2.200122200947282,0.0
18198,208783_s_at,0.0,0.0,0.0,0.0
18199,208784_s_at,-3.352882646368314,-2.979810379110583,0.0,0.0
18200,208785_s_at,0.0,0.0,0.0,0.0
18201,208786_s_at,-4.237913043024461,-3.4805922077090803,-2.876047746878717,0.0
18202,208787_at,0.0,3.738006465132632,4.212430113662452,0.0
18203,208788_at,3.232436927199458,3.4525206989800044,0.0,6.420141473919264
18204,208789_at,11.708958733539754,3.652645266927398,0.0,3.4497029790772356
18205,208790_s_at,7.870453164182752,0.0,0.0,2.3867960096436245
18206,208791_at,7.675801677919647,0.0,-8.977990365318929,0.0
18207,208792_s_at,6.922155012553076,0.0,-8.400052118661634,0.0
18208,208793_x_at,3.67525505491564,2.455720888370122,6.510459446446183,0.0
18209,208794_s_at,2.5321790065198173,4.456776445416683,10.42149977750864,0.0
18210,208795_s_at,3.043847921630025,7.419223359967198,10.870338113771764,0.0
18211,208796_s_at,3.634092420902293,0.0,6.0981153696676,3.762995942839384
18212,208797_s_at,0.0,-2.119288772561689,0.0,-2.1090082020489618
18213,208798_x_at,0.0,0.0,0.0,0.0
18214,208799_at,0.0,2.0728475499908785,3.78235141388164,0.0
18215,208800_at,4.74224573499873,4.853385676832544,6.737319493485266,3.960785383738457
18216,208801_at,4.984123240728085,4.314563752607167,8.519608121335642,2.5886326438621805
18217,208802_at,2.395562981539909,2.836589070302093,3.784477953977941,0.0
18218,208803_s_at,2.1550390411635214,2.263117309794662,4.520659170979699,0.0
18219,208804_s_at,0.0,3.039275886308331,6.246767443130981,2.7950338269135195
18220,208805_at,0.0,2.5027978237384754,2.643562999821703,0.0
18221,208806_at,-7.400359589499253,-7.3939219303338,0.0,-3.7517917358573
18222,208807_s_at,0.0,-2.6343346483326737,3.4037907969407213,0.0
18223,208808_s_at,5.58464508421018,7.2981975537206285,10.704034738017889,0.0
18224,208809_s_at,0.0,0.0,2.9037495061231895,0.0
18225,208810_at,0.0,0.0,0.0,-2.317014957063277
